"municipio_id_sus","periodo_data","estabelecimento_nome","equipe_nome","cadastro_quantidade","cadastro_criterio_pontuacao"
"355030","01/2022",UBS VILA DIONISIA,EQ. 8 - PRATA,3390,false
"355030","01/2022",UBS UNIAO DAS VILAS DE TAIPAS,TAIPAS-EQ. VERMELHA,5019,false
"355030","01/2022",UBS STA LUZIA,EQUIPE 1 / STA LUZIA,2492,false
"355030","01/2022",AMA UBS INTEGRADA VILA CALIFORNIA ZEILIVAL BRUSCAGIN,"4571 - EQUIPE VERDE",3885,false
"355030","01/2022",UBS INTERATIVA,EQ.4 AZUL -FOGO,4030,false
"355030","01/2022",UBS VILA NATAL,VILA NATAL 04,2403,false
"355030","01/2022",AMA UBS INTEGRADA JARDIM PAULISTANO,EQUIPE 2 VERDE,2514,false
"355030","01/2022",UBS JARDIM LIDIA,LIDIA - ROSA,3416,false
"355030","01/2022",UBS J CAMPOS,CRISANTEMO III,3498,false
"355030","01/2022",UBS DOM JOAO NERY,FLOR DE MAIO III,3575,false
"355030","01/2022",UBS PRO MORAR,"4133 - EQUIPE 3",3673,false
"355030","01/2022",UBS V ALBERTINA DR OSVALDO MARCAL,"02 NATUREZA UBS ALBERTINA",2952,false
"355030","01/2022",UBS MILTON SANTOS,"4291 EQUIPE 001 - VERDE",4647,false
"355030","01/2022",UBS JARDIM SAO FRANCISCO I,"4083 - EQUIPE 3",4064,false
"355030","01/2022",UBS PARQUE NOVO MUNDO I,CONSULTORIO NA RUA - UBS PQ I,1611,false
"355030","01/2022",UBS SE,CNR SE 2,1141,false
"355030","01/2022",UBS BORACEA,CNR BORACEA 2,1324,false
"355030","01/2022",UBS DR HUMBERTO PASCALE SANTA CECILIA,CNR STA CECILIA 1,1067,false
"355030","01/2022",UBS VILA DIONISIA II,EQ 3,3316,false
"355030","01/2022",UBS VILA DIONISIA II,EQ 1,4807,false
"355030","01/2022",UBS JARDIM SELMA CIDADE ADEMAR,JD. SELMA 03,1508,false
"355030","01/2022",UBS PARAISOPOLIS III,PARAISOPOLIS III - VERMELHO,3723,false
"355030","01/2022",UBS BRASILIA M BOI MIRIM,BRASILIA 5,3383,false
"355030","01/2022",UBS JARDIM CELESTE,J CELESTE 1,3545,false
"355030","01/2022",UBS PARQUE DO LAGO,PQ DO LAGO 3,3554,false
"355030","01/2022",UBS V SANTANA,EQUIPE 04,3316,false
"355030","01/2022",AMA UBS JARDIM ALFREDO,J ALFREDO 4,3353,false
"355030","01/2022",UBS SAO JORGE CIDADE ADEMAR,SAO JORGE 3,1814,false
"355030","01/2022",UBS CHACARA DO CONDE,CH DO CONDE 01,2234,false
"355030","01/2022",UBS CHACARA DO CONDE,CH DO CONDE 02,4585,false
"355030","01/2022",UBS PARAISOPOLIS II,PARAISOPOLIS II - BRANCA,4077,false
"355030","01/2022",UBS PARAISOPOLIS II,PARAISOPOLIS II - VERMELHO,4027,false
"355030","01/2022",UBS JARDIM OLINDA,OLINDA - AZUL,3365,false
"355030","01/2022",AMA UBS INTEGRADA PARQUE MARIA DOMITILA,DOMITILA - VERMELHA,2651,false
"355030","01/2022",UBS MORRO DOCE,MORRO DOCE - AMIGOS DA COMUN,3682,false
"355030","01/2022",UBS JD NOVO PANTANAL PEDREIRA,NOVO PANTANAL 01,1542,false
"355030","01/2022",UBS JARDIM MIRIAM II,UBS JD. MIRIAM II 1,139,false
"355030","01/2022",UBS HELIOPOLIS,"4333 - 02 - VERDE",4126,false
"355030","01/2022",UBS CDHU PALANQUE,GERBERA I,4871,false
"355030","01/2022",UBS JD DA CONQUISTA II,"003- CQII",4959,false
"355030","01/2022",UBS RECANTO DOS HUMILDES,RECANTO - EQ1,4096,false
"355030","01/2022",UBS CHACARA STA MARIA,CHACARA STA MARIA 2,3509,false
"355030","01/2022",UBS JARDIM KERALUX,SEMPRE VIVA III,2903,false
"355030","01/2022",UBS JARDIM ORION GUANHEMBU,ORION I,2725,false
"355030","01/2022",UBS VILA CAIUBA,CAIUBA-EQ07 FENIX,1978,false
"355030","01/2022",UBS VILA TEREZINHA,"101 - EQUIPE 1 AZUL",2872,false
"355030","01/2022",AMA UBS VILA PREL ANTONIO BERNARDES DE OLIVEIRA,VILA PREL 01- AZUL,2160,false
"355030","01/2022",UBS FATIMA DE JESUS VIANA ROSA,EQUIPE 6 PRATA,2674,false
"355030","01/2022",UBS SHANGRILA ELLUS,SHANGRILA ELLUS III,2770,false
"355030","01/2022",AMA UBS INTEGRADA PAULO VI,EQUIPE DOURADA PAULO VI,3002,false
"355030","01/2022",UBS VILA GUILHERMINA DR AMERICO RASPA NETO,"4092 - ORQUIDEA II",4541,false
"355030","01/2022",UBS VILA ESPANHOLA,"003-AMARELA",3289,false
"355030","01/2022",UBS J IVA,"4004 - EQUIPE ESTRELA",3302,false
"355030","01/2022",UBS STA LUCIA,STA LUCIA 6,3170,false
"355030","01/2022",UBS STA INES,AMARILES IV,4041,false
"355030","01/2022",UBS CIDADE LIDER,ROSA,2793,false
"355030","01/2022",AMA UBS INTEGRADA JD DA CONQUISTA III,AREA 5 - CQIII,3333,false
"355030","01/2022",UBS PQ STA RITA,JASMIM I,4295,false
"355030","01/2022",UBS VILA EMA DR FUAD KASSAB,EQUIPE 02,2963,false
"355030","01/2022",UBS JARDIM SAO NICOLAU,EQUIPE 06,4601,false
"355030","01/2022",AMA UBS PQ NOVO STO AMARO,PQ NOVO SANTO AMARO 5,3721,false
"355030","01/2022",UBS PARQUE NOVO MUNDO I,SAO VICENTE DE PAULA,5229,false
"355030","01/2022",AMA UBS PARQUE FERNANDA,FERNANDA,3605,false
"355030","01/2022",UBS NOSSA S DO BRASIL ARMANDO DARIENZO,ESF N SRA BRASIL 02 AZUL B,3977,false
"355030","01/2022",UBS JARDIM SAO BENTO,SAO BENTO - AZUL,3179,false
"355030","01/2022",AMA UBS INTEGRADA JARDIM PAULISTANO,EQUIPE 6 ROSA,2728,false
"355030","01/2022",UBS JARDIM MITSUTANI,MITSUTANI - BRANCA,3047,false
"355030","01/2022",UBS J HERCULANO,J HERCULANO 5,3892,false
"355030","01/2022",UBS JARDIM ICARAI BRASILANDIA DR DANIEL ALVES GRANGEIRO,"239 - EQUIPE F",2694,false
"355030","01/2022",UBS JARDIM COMERCIAL,COMERCIAL - VERMELHO,4106,false
"355030","01/2022",UBS J COIMBRA,J COIMBRA 5,3456,false
"355030","01/2022",AMA UBS J CAPELA,J CAPELA 3,3263,false
"355030","01/2022",UBS DR ILZA WELTMAN HUTZLER,"004",3314,false
"355030","01/2022",AMA UBS INTEGRADA ELISIO TEIXEIRA LEITE,COHAB 05 OURO,3686,false
"355030","01/2022",UBS CIDADE NOVA SAO MIGUEL,HIBISCO IV,4131,false
"355030","01/2022",UBS CASA VERDE ALTA,EQUIPE 2,3050,false
"355030","01/2022",UBS CAMPO LIMPO,CAMPO LIMPO - BRANCO,3313,false
"355030","01/2022",UBS BRASILANDIA,"301 - VERMELHA",3225,false
"355030","01/2022",UBS BRASILANDIA,"401 - AMARELO",3438,false
"355030","01/2022",UBS AUGUSTO LEOPOLDO AYROSA GALVAO,EQUIPE 005,2188,false
"355030","01/2022",UBS AURELIO MELLONE JD S SAVERIO,"4434 - AMETISTA_ LILAS",4653,false
"355030","01/2022",UBS V STA CATARINA,"4305 EQUIPE 5 - ROSA",3583,false
"355030","01/2022",AMA UBS INTEGRADA JARDIM ELBA HUMBERTO GASTAO BODRA,"4156 - EQUIPE VERDE",3000,false
"355030","01/2022",UBS RECANTO CAMPO BELO,RECANTO III,3116,false
"355030","01/2022",UBS V ALBERTINA DR OSVALDO MARCAL,"01 PRIMAVERA UBS ALBERTINA",3521,false
"355030","01/2022",UBS VILA RAMOS FREGUESIA DO O,EQUIPE 002,3687,false
"355030","01/2022",UBS VILA RAMOS FREGUESIA DO O,EQUIPE 003,3077,false
"355030","01/2022",UBS JORDANOPOLIS,JORDANOPOLIS 01,1789,false
"355030","01/2022",UBS JORDANOPOLIS,JORDANOPOLIS 02,2688,false
"355030","01/2022",UBS J VITORIA,IPE I AMARELO,4352,false
"355030","01/2022",AMA UBS INTEGRADA JARDIM TIETE I OSCAR PEREIRA DA SILVA,EQUIPE 2 - VERMELHA,4112,false
"355030","01/2022",UBS JARDIM SINHA,"4272 - EQUIPE 2 AZUL",3648,false
"355030","01/2022",UBS J SILVA TELLES,PRIMAVERA II,3505,false
"355030","01/2022",UBS NOVA ESPERANCA PAULISTANO II,"01 - VERMELHA",1463,false
"355030","01/2022",UBS VILA CAMPESTRE,"4403 EQUIPE 3 - VERDE",3212,false
"355030","01/2022",UBS VILA CAMPESTRE,"4405 EQUIPE 5 - LILAS",4162,false
"355030","01/2022",UBS JD NOVO PANTANAL PEDREIRA,NOVO PANTANAL 04,8719,false
"355030","01/2022",UBS J PARANAPANEMA,J PARANAPANEMA 2,3417,false
"355030","01/2022",UBS VARGINHA,VARGINHA 01,2730,false
"355030","01/2022",UBS VARGINHA,VARGINHA 06,2468,false
"355030","01/2022",UBS JARDIM SAO NORBERTO,SAO NORBERTO III,2520,false
"355030","01/2022",UBS VILA MAGGI,MAGGI - AMARELA - 3121,2761,false
"355030","01/2022",UBS VILA DALVA ENG GUILHERME H PINTO COELHO,EQUIPE 04 VERMELHA DALVA,3032,false
"355030","01/2022",AMA UBS INTEGRADA JARDIM ELISA MARIA,EQUIPE 02,2083,false
"355030","01/2022",UBS SILMARYA REJANE MARCOLINO SOUZA,"005 - EQUIPE 05",3327,false
"355030","01/2022",AMA UBS PARQUE FERNANDA,FERNANDA,3436,false
"355030","01/2022",UBS MOINHO VELHO,MOINHO VELHO - AMARELA,3796,false
"355030","01/2022",AMA UBS INTEGRADA JARDIM PAULISTANO,EQUIPE 3 AMARELA,2623,false
"355030","01/2022",UBS JARDIM KERALUX,SEMPRE VIVA I,2840,false
"355030","01/2022",UBS JARDIM ELIANE,JD. ELIANA VII,1909,false
"355030","01/2022",UBS IGUACU,"4212 - EQUIPE 2 VERMELHA",3334,false
"355030","01/2022",UBS FAZENDA DA JUTA I,"4253 - AMARELA",2291,false
"355030","01/2022",UBS CIDADE JULIA,C. JULIA 2,1591,false
"355030","01/2022",UBS VILA CISPER,EQUIPE 04,2461,false
"355030","01/2022",UBS CIDADE PEDRO JOSE NUNES,EQUIPE I,3281,false
"355030","01/2022",UBS EDUARDO ROMANO RESCHILIAN,"4351 - GAIVOTA",5138,false
"355030","01/2022",AMA UBS INTEGRADA JARDIM SAO JORGE DR PAULO EDUARDO ELIAS,EQUIPE 06 VERMELHA SAO JORGE,2435,false
"355030","01/2022",UBS MOOCA I,ECR MOOCA,2139,false
"355030","01/2022",UBS JARDIM SELMA CIDADE ADEMAR,JD. SELMA 05,829,false
"355030","01/2022",UBS BARRAGEM,BARRAGEM II,2314,false
"355030","01/2022",UBS SE,ESF SE 05 - LARANJA,2839,false
"355030","01/2022",UBS V NOVA CURUCA,EQUIPE 05,2369,false
"355030","01/2022",AMA UBS JARDIM ALFREDO,J ALFREDO 6,3649,false
"355030","01/2022",UBS CHACARA SANTANA,CHACARA SANTANA 2,2976,false
"355030","01/2022",UBS CRUZ DAS ALMAS,"159 - EQUIPE C 01 - PSF",3424,false
"355030","01/2022",UBS SAO JORGE CIDADE ADEMAR,SAO JORGE 5,1256,false
"355030","01/2022",UBS JARDIM OLINDA,OLINDA - AMARELO,3442,false
"355030","01/2022",UBS VILA CALU,VILA CALU 2,3451,false
"355030","01/2022",UBS JARDIM ROSINHA,ROSINHA - BEIJA FLOR,4085,false
"355030","01/2022",UBS JARDIM ROSINHA,ROSINHA - FLOR DE LIS,3997,false
"355030","01/2022",UBS JD NOVO PANTANAL PEDREIRA,NOVO PANTANAL 02,1499,false
"355030","01/2022",UBS LUAR DO SERTAO,LUAR DO SERTAO - VERMELHO,3089,false
"355030","01/2022",UBS ALMIRANTE DELAMARE,"4332 - 02",4786,false
"355030","01/2022",UBS ALMIRANTE DELAMARE,"4335 - 05",3524,false
"355030","01/2022",UBS RECANTO DOS HUMILDES,RECANTO - EQ6,4352,false
"355030","01/2022",UBS AGUA FUNDA,"4445 - 05",4132,false
"355030","01/2022",UBS VARGEM GRANDE,VIDA,3331,false
"355030","01/2022",UBS CANTINHO DO CEU,CANTINHO DO CEU I,2753,false
"355030","01/2022",UBS BOM RETIRO OCTAVIO AUGUSTO RODOVALHO,ESF BOM RETIRO 5 BLACK,2827,false
"355030","01/2022",UBS TRES PONTES,ORQUIDEA 6,3285,false
"355030","01/2022",AMA UBS VILA PREL ANTONIO BERNARDES DE OLIVEIRA,VILA PREL 05 - VERMELHO,2598,false
"355030","01/2022",UBS JARDIM CAMPINAS,JD CAMPINAS V,2204,false
"355030","01/2022",UBS JD COLOMBO,EQUIPE 03 AMARELA JD COLOMBO,2204,false
"355030","01/2022",UBS VILA ESPANHOLA,"002-VERDE",4282,false
"355030","01/2022",AMA UBS INTEGRADA JARDIM ELISA MARIA,EQUIPE 01,2971,false
"355030","01/2022",UBS V CURUCA,FLOR DE LIS I,2855,false
"355030","01/2022",UBS CIDADE LIDER,LARANJA,3139,false
"355030","01/2022",UBS J MAIA,VINHO,3003,false
"355030","01/2022",UBS SACOMA,"4453 - EQUIPE AZUL",5926,false
"355030","01/2022",AMA UBS PQ STO ANTONIO,PQ STO ANTONIO 8,3909,false
"355030","01/2022",AMA UBS INTEGRADA VILA BARBOSA,"445 - EQUIPE ROSA",2669,false
"355030","01/2022",UBS IACAPE JD PLANALTO,"4177 - EQUIPE 7 VERMELHA",3056,false
"355030","01/2022",UBS PARQUE REGINA PERINA ALVES TEIXEIRA,REGINA - LILAS,2835,false
"355030","01/2022",UBS PARQUE DO ENGENHO II,ENGENHO - AMARELO,3669,false
"355030","01/2022",UBS PARQUE ARARIBA,ARARIBA - DOURADO,2463,false
"355030","01/2022",UBS VILA NATAL,VILA NATAL 06,3109,false
"355030","01/2022",UBS JARDIM MITSUTANI,MITSUTANI - AMARELO,3121,false
"355030","01/2022",UBS J HERCULANO,J HERCULANO 2,4178,false
"355030","01/2022",UBS JARDIM GUARANI,"052 - EQUIPE A",3855,false
"355030","01/2022",UBS JARDIM GUARANI,"053 - EQUIPE B",2777,false
"355030","01/2022",UBS JARDIM ELIANE,VERMELHA - JD. ELIANE IV,1795,false
"355030","01/2022",UBS JARDIM ELIANE,JD. ELIANE X,3257,false
"355030","01/2022",UBS JARDIM COMERCIAL,COMERCIAL - BRANCO,4215,false
"355030","01/2022",UBS J COIMBRA,J COIMBRA 2,3355,false
"355030","01/2022",UBS DOM LUCIANO BERGAMIM,PONTE SECA,1728,false
"355030","01/2022",UBS CASA VERDE ALTA,EQUIPE 1,2728,false
"355030","01/2022",UBS ALTO DA RIVIERA,ALTO DA RIVIERA 3,2770,false
"355030","01/2022",UBS BELENZINHO MARCUS WOLOSKER,"4053 - EQUIPE III AREA 100",4981,false
"355030","01/2022",UBS J CAICARA,J CAICARA 6,3153,false
"355030","01/2022",UBS VILA CISPER,EQUIPE 03,3501,false
"355030","01/2022",UBS JOAQUIM ANTONIO EIRADO,ZAKI 1 UBS JOAQUIM A EIRADO,4174,false
"355030","01/2022",UBS RECANTO CAMPO BELO,RECANTO II,2920,false
"355030","01/2022",UBS VILA RAMOS FREGUESIA DO O,EQUIPE 001,4035,false
"355030","01/2022",UBS LUIZ ERNESTO MAZZONI,"4422 - 02",5793,false
"355030","01/2022",UBS FAZENDA DA JUTA II,"4261 - VERMELHA",3632,false
"355030","01/2022",UBS JARDIM VISTA ALEGRE VANDA APARECIDA DOS SANTOS,"005 - EQUIPE E",3847,false
"355030","01/2022",UBS J ARACATI,J ARACATI 3,3298,false
"355030","01/2022",UBS JARDIM SINHA,"4271 - EQUIPE 1 LARANJA",2533,false
"355030","01/2022",UBS JARDIM SINHA,"4274 - EQUIPE 4 VERMELHA",3107,false
"355030","01/2022",UBS J SILVA TELLES,PRIMAVERA IV,2999,false
"355030","01/2022",UBS JARDIM SAO NICOLAU,"4063 - EQUIPE 3",4762,false
"355030","01/2022",UBS JARDIM SANTA FE,SANTA FE II,3033,false
"355030","01/2022",UBS ATUALPA GIRAO RABELO,EQUIPE 2,3512,false
"355030","01/2022",UBS VILA CAMPESTRE,"4401 EQUIPE 1 - AZUL",3671,false
"355030","01/2022",UBS V NOVA GALVAO,TOPAZIO IV UBS VL N GALVAO,2723,false
"355030","01/2022",AMA UBS INTEGRADA PARQUE MARIA DOMITILA,DOMITILA - BRANCA,3130,false
"355030","01/2022",UBS VILA GUACURI CICERO SERGIO CAVALCANTE,GUACURI 3,1792,false
"355030","01/2022",UBS J SOARES,EQUIPE 9 / SOARES,2636,false
"355030","01/2022",UBS REUNIDAS II,"4186 - EQUIPE 6 AMARELA",2779,false
"355030","01/2022",AMA UBS INTEGRADA VILA BARBOSA,"447 - EQUIPE ROXA",2575,false
"355030","01/2022",UBS PAULO FELDMAN NITRO OPERARIA,TULIPA I,2949,false
"355030","01/2022",UBS CIDADE NOVA SAO MIGUEL,HIBISCO VI,4596,false
"355030","01/2022",UBS JARDIM RINCAO,JD RINCAO - EQUIPE 1 - VERDE,4057,false
"355030","01/2022",UBS PRIMEIRO DE OUTUBRO,EQ. 4 / PRIMEIRO DE OUTUBRO,2732,false
"355030","01/2022",UBS J LOURDES,"4371 EQUIPE 01 - VERMELHA",3941,false
"355030","01/2022",UBS JD STA TEREZINHA,EQUIPE 03,3108,false
"355030","01/2022",UBS JARDIM SINHA,"4276 - EQUIPE 6 VERDE",3711,false
"355030","01/2022",UBS JARDIM SINHA,"4273 - EQUIPE 3 AMARELA",3321,false
"355030","01/2022",UBS JARDIM MAGDALENA,MAGDALENA - LARANJA,3479,false
"355030","01/2022",UBS UNIAO DAS VILAS DE TAIPAS,TAIPAS - EQUIPE VERDE,3752,false
"355030","01/2022",UBS JD AEROPORTO DR MASSAKI UDIHARA,J THOMAS 2,997,false
"355030","01/2022",UBS JARDIM SELMA CIDADE ADEMAR,JD. SELMA 02,7955,false
"355030","01/2022",UBS JARDIM VALQUIRIA,VALQUIRIA 6 - VERDE ESCURO,4062,false
"355030","01/2022",UBS VILA CAIUBA,CAIUBA-EQ05 MOTIVACAO,3185,false
"355030","01/2022",UBS REPUBLICA FERNANDA SANTE LIMEIRA,ESF REPUBLICA 05,4172,false
"355030","01/2022",UBS REPUBLICA FERNANDA SANTE LIMEIRA,ESF REPUBLICA 04,3841,false
"355030","01/2022",UBS JARDIM EMBURA,EMBURA,3483,false
"355030","01/2022",UBS CIDADE IPAVA,IPAVA 1,3966,false
"355030","01/2022",UBS JARDIM MARACA,MARACA - LILAS,3614,false
"355030","01/2022",UBS BRASILIA M BOI MIRIM,BRASILIA 1,3134,false
"355030","01/2022",UBS JARDIM CELESTE,J CELESTE 3,3805,false
"355030","01/2022",UBS V SANTANA,EQUIPE 01,3617,false
"355030","01/2022",UBS V NOVA CURUCA,EQUIPE 04,3879,false
"355030","01/2022",UBS JARDIM THOMAS,J THOMAS 5,3348,false
"355030","01/2022",UBS RIO CLARO,SEMEANDO CUIDADO,4512,false
"355030","01/2022",UBS J SOARES,EQUIPE 7 / SOARES,3450,false
"355030","01/2022",UBS PEDRO DE SOUZA CAMPOS,EQUIPE 03,3305,false
"355030","01/2022",UBS V DAS BELEZAS ALBERTO AMBROSIO,V DAS BELEZAS 4,3721,false
"355030","01/2022",UBS CITY JARAGUA,CITY JARAGUA - LARANJA- EQ 05,3542,false
"355030","01/2022",AMA UBS INTEGRADA VILA CLARA,"4316 EQUIPE 6 - LARANJA",3588,false
"355030","01/2022",UBS NOVO CAMINHO,NOVO CAMINHO 3,3409,false
"355030","01/2022",UBS MORRO DOCE,MORRO DOCE - SOL,4521,false
"355030","01/2022",UBS JARDIM ORION GUANHEMBU,ORION VI,2668,false
"355030","01/2022",UBS JARDIM MIRIAM II,UBS JD. MIRIAM II 5,1386,false
"355030","01/2022",UBS JD DA CONQUISTA II,"004- CQII",4779,false
"355030","01/2022",UBS CANTINHO DO CEU,CANTINHO DO CEU V,1964,false
"355030","01/2022",UBS JARDIM NELIA,EQUIPE 02 - VERDE,4736,false
"355030","01/2022",UBS TRES PONTES,ORQUIDEA 1,3316,false
"355030","01/2022",UBS FATIMA DE JESUS VIANA ROSA,EQUIPE 5 VERMELHA,3185,false
"355030","01/2022",UBS VILA MAGGI,MAGGI - AZUL - 3122,4000,false
"355030","01/2022",UBS JARDIM SAO NORBERTO,SAO NORBERTO I,2678,false
"355030","01/2022",UBS JD COLOMBO,EQUIPE 05 LARANJA JD COLOMBO,2532,false
"355030","01/2022",UBS JD COLOMBO,EQUIPE 01 VERDE JD COLOMBO,2016,false
"355030","01/2022",UBS JD STA TEREZINHA,EQUIPE 05,2795,false
"355030","01/2022",UBS V APARECIDA,APARECIDA 3,1358,false
"355030","01/2022",UBS STA LUCIA,STA LUCIA 4,2862,false
"355030","01/2022",UBS JARDIM SAO CARLOS,EQUIPE 2,4369,false
"355030","01/2022",UBS GLEBA DO PESSEGO,EQUIPE 03,2347,false
"355030","01/2022",UBS REUNIDAS II,"4185 - EQUIPE 5 VERMELHA",3315,false
"355030","01/2022",UBS PQ STA RITA,JASMIM VI,3808,false
"355030","01/2022",UBS INTERATIVA,EQ-1 VERMELHA -GIRASSOL,2747,false
"355030","01/2022",AMA UBS INTEGRADA VILA BARBOSA,"446 - EQUIPE AMARELA",2756,false
"355030","01/2022",UBS PQ IMPERIAL MANOEL ANTONIO DA SILVA SARAGOCA,"4581 EQUIPE 1",7498,false
"355030","01/2022",AMA UBS INTEGRADA PAULO VI,EQUIPE VERDE PAULO VI,2715,false
"355030","01/2022",UBS JARDIM MITSUTANI,MITSUTANI - LILAS,2785,false
"355030","01/2022",AMA UBS JARDIM MIRNA,MIRNA I,2832,false
"355030","01/2022",UBS JARDIM GERMANIA,GERMANIA - VERDE,3934,false
"355030","01/2022",UBS J COIMBRA,J COIMBRA 3,4280,false
"355030","01/2022",AMA UBS JARDIM CASTRO ALVES DRA MARIA CRISTINA F,JD CASTRO ALVES VI,2699,false
"355030","01/2022",UBS FERROVIARIOS,EQUIPE II,3538,false
"355030","01/2022",UBS DOM ANGELICO,VITORIA REGIA III,3325,false
"355030","01/2022",UBS ALTO DA RIVIERA,ALTO DA RIVIERA 4,3199,false
"355030","01/2022",UBS ALTO DA RIVIERA,ALTO DA RIVIERA 5,3017,false
"355030","01/2022",UBS JARDIM GUAIRACA,"4196 - LARANJA",2928,false
"355030","01/2022",UBS JARDIM GUAIRACA,"4192 - AZUL",3525,false
"355030","01/2022",UBS VERA CRUZ DR FERNANDO PROENCA DE GOUVEA,J VERA CRUZ 2,3641,false
"355030","01/2022",UBS J STA MARIA,EQUIPE 01 AMARELA,3014,false
"355030","01/2022",UBS AGUA FUNDA,"4441 - 01",4000,false
"355030","01/2022",UBS J MAIA,AZUL,4255,false
"355030","01/2022",UBS J MAIA,ROSA,3455,false
"355030","01/2022",UBS PROFETA JEREMIAS,EQUIPE II,2513,false
"355030","01/2022",UBS PROFETA JEREMIAS,EQUIPE I,2954,false
"355030","01/2022",UBS MATA VIRGEM,MATA VIRGEM 4,1027,false
"355030","01/2022",UBS MANOEL JOAQUIM PERA,EQUIPE 3,3282,false
"355030","01/2022",UBS FAZENDA DA JUTA II,"4265 - LARANJA",3497,false
"355030","01/2022",UBS FAZENDA DA JUTA II,"4262 - AZUL",3237,false
"355030","01/2022",UBS JARAGUA,HORTENCIA I,2979,false
"355030","01/2022",AMA UBS INTEGRADA JARDIM SAO JORGE DR PAULO EDUARDO ELIAS,EQUIPE 05 AZUL SAO JORGE,3042,false
"355030","01/2022",UBS JARDIM SAO FRANCISCO I,"4082 - EQUIPE 02",4573,false
"355030","01/2022",UBS NOVA AMERICA,NOVA AMERICA,1623,false
"355030","01/2022",UBS PASTORAL,"4223 - VERDE",2375,false
"355030","01/2022",UBS CARLOS GENTILE DE MELO,EQUIPE GENTILE 5,3094,false
"355030","01/2022",UBS J SOARES,EQUIPE 5 / SOARES,3115,false
"355030","01/2022",UBS PEDRO DE SOUZA CAMPOS,EQUIPE 06,4522,false
"355030","01/2022",UBS JARDIM IPORA,IPORA IV,3293,false
"355030","01/2022",UBS V NOVA GALVAO,TOPAZIO I UBS VL N GALVAO,2433,false
"355030","01/2022",UBS VILA DIONISIA,"179-EQ 02-VERDE",2446,false
"355030","01/2022",UBS J N SRA DO CARMO,EQUIPE 06,1386,false
"355030","01/2022",UBS J SOARES,EQUIPE 10 / SOARES,3679,false
"355030","01/2022",UBS REAL PQ PAULO MANGABEIRA ALBERNAZ FILHO,EQUIPE INDIGENA REAL PARQUE,1130,false
"355030","01/2022",UBS PARQUE RESIDENCIAL COCAIA INDEPENDENTE,PQ. RES. COCAIA VIII,2061,false
"355030","01/2022",AMA UBS PARQUE FERNANDA,FERNANDA,3743,false
"355030","01/2022",UBS PARQUE ARARIBA,ARARIBA - VERDE,2837,false
"355030","01/2022",UBS JD BOA VISTA,EQUIPE 03 BOA VISTA AZUL,2789,false
"355030","01/2022",UBS IGUACU,"4213 - EQUIPE 3 AMARELA",2928,false
"355030","01/2022",UBS GAIVOTAS,ALFA,3153,false
"355030","01/2022",UBS ALTO DA RIVIERA,ALTO DA RIVIERA 1,3132,false
"355030","01/2022",UBS JARDIM COPA MATHILDE DE AQUINO DINIZ,VIOLETA 2,2881,false
"355030","01/2022",UBS TEOTONIO VILELA,"4131 - EQUIPE 1",4340,false
"355030","01/2022",AMA UBS INTEGRADA AMERICANOPOLIS,"4464 EQUIPE 4 VERMELHA",4895,false
"355030","01/2022",UBS J SILVA TELLES,PRIMAVERA III,1993,false
"355030","01/2022",UBS SILMARYA REJANE MARCOLINO SOUZA,"004 - EQUIPE 04",3425,false
"355030","01/2022",UBS JARDIM LIDIA,LIDIA - AZUL CELESTE,3280,false
"355030","01/2022",UBS PARAISOPOLIS III,PARAISOPOLIS III - VERDE,4077,false
"355030","01/2022",UBS VILA CAIUBA,CAIUBA-EQ01 GIRASSOL,2178,false
"355030","01/2022",UBS VILA CAMPESTRE,"4402 EQUIPE 2 - AMARELA",3284,false
"355030","01/2022",UBS BORACEA,ESF BORACEA 2,3621,false
"355030","01/2022",UBS JARDIM HELGA,HELGA - VERMELHA,3330,false
"355030","01/2022",UBS JARDIM MARACA,MARACA - AZUL,2800,false
"355030","01/2022",UBS V RAMOS DR LUIS AUGUSTO DE CAMPOS,GIRASSOL,4028,false
"355030","01/2022",UBS CHACARA SANTANA,CHACARA SANTANA 4,3115,false
"355030","01/2022",UBS CHACARA SANTANA,CHACARA SANTANA 3,4148,false
"355030","01/2022",UBS JARDIM SOUZA,J SOUZA 2,2795,false
"355030","01/2022",UBS V DAS BELEZAS ALBERTO AMBROSIO,V DAS BELEZAS 3,3996,false
"355030","01/2022",UBS PARAISOPOLIS II,PARAISOPOLIS II - PRATA,3955,false
"355030","01/2022",UBS JARDIM OLINDA,OLINDA - VERDE,3513,false
"355030","01/2022",AMA UBS INTEGRADA VILA CLARA,"4314 EQUIPE 4 - AMARELA",3109,false
"355030","01/2022",UBS LUAR DO SERTAO,LUAR DO SERTAO - VERDE,3503,false
"355030","01/2022",UBS PARQUE RESIDENCIAL COCAIA INDEPENDENTE,PQ.RES.COCAIA XIII,2375,false
"355030","01/2022",UBS CARLOS GENTILE DE MELO,EQUIPE GENTILE 7,3638,false
"355030","01/2022",UBS JARDIM SAPOPEMBA PROF DR HUMBERTO DELBONI FILHO,"4145 - EQUIPE 05",3776,false
"355030","01/2022",UBS ALMIRANTE DELAMARE,"4334 - 04",4197,false
"355030","01/2022",UBS VILA PRUDENTE,"4382 - EQUIPE 2",6350,false
"355030","01/2022",UBS STO ESTEVAO CARMOSINA,EQUIPE 2,4162,false
"355030","01/2022",UBS SANTO ELIAS,SANTO ELIAS - AZUL,3408,false
